movie_id,director,producer,actor_1,actor_2,actor_3
84178,Katie Aselton,Adele Romanski,Kate Bosworth,Lake Bell,Jay Paulson
101179,Robert Heath,Rupert Jermyn,Liam Boyle,Jack Gordon,Florence Hall
52462,D. Stevens,NA,Pierre Dulat,Andrea Edmondson,Summer Nguyen
269057,Jeffrey St. Jules,NA,Jane Levy,Peter Stormare,Justin Chatwin
287524,Robert Hall,Aaron Drane,Thomas Dekker,Robert Englund,Cleopatra Coleman
206213,Kevin King,NA,Martin Copping,Danny Trejo,Clare Niederpruem
248402,Jonathan Meyers,NA,Luke Perry,Anna Claire Sneed,Leonor Varela
29146,Ralph Nelson,Ralph Nelson,Cliff Robertson,Claire Bloom,Lilia Skala
207769,Blair Erickson,Corey Moosa,Ted Levine,Katia Winter,Michael McMillian
271185,Allison Burnett,Lauren Avinoam,Britt Robertson,Christian Slater,Justin Long
29731,Richard Schenkman,NA,Kevin Daniels,Michael Boatman,Jeremy Gumbs
292539,Sanjay Rawal,NA,NA,NA,NA
654,Elia Kazan,Sam Spiegel,Marlon Brando,Karl Malden,Lee J. Cobb
91070,Kat Coiro,Justin L. Levine,Krysten Ritter,Kate Bosworth,Rachel Bilson
2009,Cristian Mungiu,Cristian Mungiu,Anamaria Marinca,Laura Vasiliu,Vlad Ivanov
323270,Joseph Graham,NA,Nick Frangione,Artem Mishin,Jan Cornet
2652,David Slade,Michael Caldwell,Patrick Wilson,Ellen Page,Sandra Oh
9813,Jamie Babbit,Holly Wiersma,Elisha Cuthbert,Camilla Belle,Edie Falco
60421,Maryam Keshavarz,NA,Nikohl Boosheri,Sarah Kazemy,Reza Sixo Safai
157354,Ryan Coogler,Forest Whitaker,Michael B. Jordan,Octavia Spencer,Melonie Diaz
127867,Ramaa Mosley,NA,Juno Temple,Michael Angarano,Alexis Bledel
3170,David Hand,Walt Disney,Donnie Dunagan,Peter Behn,Stan Alexander
14014,Charles Herman-Wurmfeld,NA,Adam Carolla,Oswaldo Castillo,Harold House Moore
15708,C. Jay Cox,NA,Steve Sandvoss,Wes Ramsey,Jacqueline Bisset
146882,Mariette Monpierre,NA,Stana Roumillac,Vincent Byrd Le Sage,Christophe Cherki
215918,Tommy Oliver,Tommy Oliver,Bokeem Woodbine,Sharon Leal,Wayne Brady
84200,Jamie Travis,Josh Kesselman,Ari Graynor,Lauren Miller,Mark Webber
84184,Lee Toland Krieger,Lee Nelson,Rashida Jones,Andy Samberg,Elijah Wood
45767,Rich Christiano,NA,D. David Morin,Gavin MacLeod,Hal Linden
14823,Paul Andrew Williams,NA,Georgia Groome,Johnny Harris,Sam Spruell
367551,Nick Love,NA,Stephen Dorff,Eddie Griffin,Bill Billions
343409,Natalie Bible',NA,Samaire Armstrong,Anna Gurji,Matt Cohen
60243,Asghar Farhadi,Asghar Farhadi,Leila Hatami,Kimia Hosseini,Merila Zarei
57294,Justin Molotnikov,NA,Stephen McCole,Malcolm Shields,Andrew Neil
11446,Todd Solondz,Todd Solondz,Heather Matarazzo,Victoria Davis,Christina Brucato
47889,Victor Nunez,NA,Ashley Judd,Todd Field,Bentley Mitchum
25461,Peter Sollett,Robin O'Hara,Victor Rasuk,Judy Marte,Melonie Diaz
905,G.W. Pabst,Seymour Nebenzal,Louise Brooks,Fritz Kortner,Francis Lederer
279759,NA,NA,NA,NA,NA
78705,Jorge Gaggero,NA,Norma Aleandro,Norma Argentina ,Marcos Mundstock
25212,Rod Lurie,Marc Frydman,Kevin Pollak,Timothy Hutton,Sheryl Lee Ralph
26899,Michael Burke,NA,Emile Hirsch,Tom Guiry,Richard Jenkins
146269,Catherine Jelski,NA,Devon Gummersall,Arly Jover,Eion Bailey
292483,Shane Dawson,Shane Dawson,Shane Dawson,Cherami Leigh,Drew Monson
14451,Tommy Wirkola,Terje Strømstad,Charlotte Frogner,Stig Frode Henriksen,Vegar Hoel
10105,Ryan Little,Ryan Little,Larry Bagby,Alexander Polinsky,Kirby Heyborne
211557,Clark Baker,NA,Brandon Bales,Brandy Maasch,Julie Mintz
838,George Lucas,Francis Ford Coppola,Richard Dreyfuss,Ron Howard,Paul Le Mat
40862,Robert Greenwald,NA,Shereef Akeel,NA,NA
13158,Dave Willis,NA,Dana Snyder,Carey Means,Dave Willis
84332,Colin Trevorrow,Peter Saraf,Aubrey Plaza,Mark Duplass,Jake Johnson
74510,Tim Story,NA,Kevin Hart,Na'im Lynn,NA
74725,Ben Wheatley,Andrew Starke,Neil Maskell,MyAnna Buring,Harry Simpson
58428,Ti West,Larry Fessenden,Sara Paxton,Pat Healy,Kelly McGillis
8416,Bernardo Bertolucci,NA,Jean-Louis Trintignant,Stefania Sandrelli,Gastone Moschin
36584,Neil Burger,NA,Dylan Haggerty,Renee Faia,Dennis Lau
13429,Olly Blackburn,Robin Gutch,Nichola Burley,Sian Breckin,Jaime Winstone
9022,Jonathan Levine,Felipe Marino,Amber Heard,Anson Mount,Michael Welch
22530,Christopher Hutson,NA,Sarah Farooqui,Chris Ivan Cevic,Alex Petrovitch
288,Fred Zinnemann,Stanley Kramer,Gary Cooper,Grace Kelly,Thomas Mitchell
14275,Steve James,NA,William Gates,Arthur Agee,Steve James
2287,David LaChapelle,Marc Hawker,Christopher Toler,Tommy the Clown,Miss Prissy
18734,Michael Cuesta,NA,Paul Dano,Bruce Altman,Brian Cox
206197,Caryn Waechter,NA,Kara Hayward,Georgie Henley,Olivia DeJonge
26837,Emily Dell,NA,Julie 'Jules' Urich,Missy Yager,Wesley Jonathan
7859,Ryan Fleck,Anna Boden,Ryan Gosling,Jeff Lima,Shareeka Epps
302579,Valerie Red-Horse,Valerie Red-Horse,Valerie Red-Horse,Yvonne Russo,Irene Bedard
51955,Christopher Scott Cherot,Christopher Scott Cherot,Christopher Scott Cherot,Chenoa Maxwell,Tammi Katherine Jones
376004,H.M. Coakley,Mehcad Brooks,Sean Faris,Danielle Savre,Mehcad Brooks
158752,Randy Moore,Gioia Marchese,Roy Abramsohn,Elena Schuber,Katelynn Rodriguez
40658,Chris Atkins,NA,Ellis Cashmore,Max Clifford,Richard Curtis
296943,Bill Benenson,NA,NA,NA,NA
118612,Ryan Smith,Brandon Gregory,Steven Strait,Karolina Wydra,Sandra Ellis Lafferty
138976,Travis Romero,NA,Matthew Ziff,Michael Biehn,Sarah Butler
323967,Anna Mastro,Benito Mueller,Andrew J. West,Justin Kirk,Virginia Madsen
3080,Mark Sandrich,Pandro S. Berman,Fred Astaire,Ginger Rogers,Edward Everett Horton
2667,Daniel Myrick,Robin Cowie,Michael C. Williams,Heather Donahue,Joshua Leonard
9459,Michael Wadleigh,NA,Joe Cocker,Richie Havens,Joan Baez
11598,John Landis,Robert K. Weiss,Evan C. Kim,Bong Soo Han,Marilyn Joi
26916,Jon Gunn,NA,Eric Roberts,David A.R. White,Cynthia Watros
181940,Gene Teigland,Gene Teigland,Erik Allen,Randy Baranczyk,Chris Carlson
125263,Scott Ziehl,NA,Todd Field,Jason London,Roxana Zal
263503,Richard Montoya,NA,Enrique Murciano,Nicholas Gonzalez,Clancy Brown
324322,Johanna Schwartz,NA,Aliou Touré,Oumar Touré,Garba Touré
331493,NA,NA,NA,NA,NA
375950,Thomas Lilti,NA,François Cluzet,Marianne Denicourt,Isabelle Sadoyan
278348,Michael Walker,Dolly Hall,Paula Garcés,Annabella Sciorra,Bill Camp
704,Richard Lester,Walter Shenson,John Lennon,Paul McCartney,George Harrison
70875,U. Roberto Romano,NA,NA,NA,NA
75986,Amy Holden Jones,Roger Corman,Jamie Lee Curtis,Bonnie Bartlett,Matt Clark
385636,Blaž Završnik,Andrej Stritof,Dario Nožić Serini,Jan Gerl Korenc,Špela Colja
14438,Alex Kendrick,NA,Kirk Cameron,Erin Bethea,Ken Bevel
211086,Pan Nalin,Pan Nalin,Bhole Baba,Hatha Yogi Baba,Pant Shirt Baba
23069,Joe Camp,NA,Patsy Garrett,Allen Fiuzat,Cynthia Smith
83,Chris Kentis,Laura Lau,Blanchard Ryan,Daniel Travis,Saul Stein
89857,Matt Walsh,Matt Walsh,Kathryn Burns,Lizzy Caplan,Michael Coleman
30315,John 'Bud' Cardos,Igo Kantor,William Shatner,Tiffany Bolling,Woody Strode
14358,Marilyn Agrelo,NA,NA,NA,NA
2056,Tom McCarthy,Robert May,Peter Dinklage,Patricia Clarkson,Bobby Cannavale
41144,Brian Baugh,NA,Randy Wayne,Deja Kreutzberg,Joshua Weigel
35199,Patrick Creadon,NA,Will Shortz,Merl Reagle,Tyler Hinman
14271,Barry W. Blaustein,Brian Grazer,Mick Foley,Terry Funk,Vince McMahon
16653,Kurt Hale,NA,Will Swenson,Connie Young,Daryn Tufts
14757,Siddiq Barmak,Makoto Ueda,Marina Golbahari,Arif Herati,Zubaida Sahar
84401,Joseph Dorman,NA,Rachel Dratch,Hillel Halkin,Jason Kravitz
23655,Greg Harrison,NA,Hamish Linklater,Denny Kirkwood,Mackenzie Firgens
36825,Kurt Hale,NA,Kirby Heyborne,NA,NA
33430,Michael Polish,NA,Mark Polish,Michael Polish,Michele Hicks
12281,Jacob Aaron Estes,Rick Rosenthal,Rory Culkin,Scott Mechlowicz,Trevor Morgan
125052,Morgan J. Freeman,NA,Brendan Sexton III,Antoine McLean,Mtume Gant
96238,Eric Schaeffer,Terence Michael,Jeffrey Tambor,Jill Clayburgh,Caroline Aaron
30246,Neema Barnette,NA,LisaRaye McCoy,N'Bushe Wright,Monica Calhoun
7301,Steve Buscemi,Jake Abraham,Casey Affleck,Kevin Corrigan,Liv Tyler
172533,Joe Swanberg,Joe Swanberg,Olivia Wilde,Jake Johnson,Anna Kendrick
180383,Molly Bernstein,Alicia Sams,Ricky Jay,Dick Cavett,Winston Simon
346,Akira Kurosawa,Sôjirô Motoki,Toshirō Mifune,Takashi Shimura,Yoshio Inaba
84318,Marius Markevicius,Marius A. Markevicius,Greg Speirs,Jim Lampley,Bill Walton
45145,Tom DiCillo,Yoram Mandel,Brad Pitt,Calvin Levels,Catherine Keener
13983,Justin Lin,NA,Roger Fan,Sung Kang,Monique Gabriela Curnen
45649,Quentin Dupieux,Gregory Bernard,Thomas F. Duffy,David Bowe,Stephen Spinella
19844,C. Jay Cox,NA,Tori Spelling,Les Williams,NA
21801,Alex Smith,NA,Ryan Gosling,David Morse,Clea DuVall
43933,Gareth Edwards,James Richardson,Whitney Able,Scoot McNairy,Annalee Jefferies
73511,Jonathan Parker,Scott M. Rosenfelt,Noah Wyle,Illeana Douglas,Kate Mara
43653,Sol Tryon,NA,Jesse Eisenberg,Mike O'Connell,Jim Gaffigan
139715,Alex Craig Mann,Michael Manasseri,Jacob Zachar,Alexa Nikolas,Christa Brittany  Allen
45380,Ning Hao,Bao Shihong,Guo Tao,Liu Hua,Liu Gang
30867,Stephen Kijak,NA,Scott Walker,Damon Albarn,David Bowie
81220,Marc Forster,NA,Radha Mitchell,Megan Mullally,Catherine Lloyd Burns
253626,Andrew Niccol,Mark Amin,Ethan Hawke,January Jones,Zoë Kravitz
294550,William Gazecki,NA,NA,NA,NA
90369,Ol Parker,NA,Dakota Fanning,Jeremy Irvine,Kaya Scodelario
117942,Michael Hoffman Jr.,Michael Hoffman Jr.,Katie Peterson,Shea Stewart,Brandy Whitford
380097,NA,NA,NA,NA,NA
322194,Georgia Hilton,Peter K. Morrison,Tim Abell,Naomi Brockwell,Aleisha Force
98568,Jack Heller,Jack Heller,Katherine Waterston,Scott Eastwood,Sara Paxton
119657,Fernando Baez Mella,NA,Manny Pérez,Luz Garcia,Sergio Carlo
380733,Warren Sheppard,NA,Jennifer Hale,Evan Hannemann,Tonya Kay
285743,Darren Lynn Bousman,Chris M. Bonifay,Terrance Zdunich,Paul Sorvino,Marc Senter
362765,Justin Paul Miller,NA,Joseph E. Murray,Alex Anfanger,Rhomeyn Johnson
379532,Joel Paul Reisig,Joel Paul Reisig,Kevin Sorbo,Sophie Bolen,Derek Brandon
253261,Catherine Gund,Catherine Gund,Elizabeth Streb,Fabio Tavares,Sarah Callan
297100,NA,NA,NA,NA,NA
15239,Lloyd Kaufman,Lloyd Kaufman,Mitch Cohen,Andree Maranda,Jennifer Prichard
94072,Matty Rich,NA,NA,NA,NA
4107,Paul Greengrass,NA,James Nesbitt,Allan Gildea,Gerard Crossan
325579,NA,NA,NA,NA,NA
15624,Hans Canosa,NA,Helena Bonham Carter,Aaron Eckhart,Yury Tsykun
17287,Lloyd Kaufman,Lloyd Kaufman,Jason Yachanin,Kate Graham,Allyson Sereboff
198370,Matthew Watts,Jennifer Westin,Caitlin Fitzgerald,Cheyenne Jackson,Peter Scanavino
3062,Lloyd Bacon,Hal B. Wallis,Warner Baxter,Bebe Daniels,George Brent
328307,NA,NA,NA,NA,NA
15389,Whit Stillman,NA,Edward Clements,Chris Eigeman,Taylor Nichols
464,Kay Pollak,Per-Erik Svensson,Michael Nyqvist,Frida Hallgren,Helen Sjöholm
308467,Eric England,NA,Ace Marrero,Katie Stegeman,NA
8193,Jared Hess,Sean Covel,Jon Heder,Aaron Ruell,Jon Gries
188166,Jeremy Saulnier,Anish Savjani,Macon Blair,Devin Ratray,Amy Hargreaves
23827,Oren Peli,Jason Blum,Katie Featherston,Micah Sloat,Mark Fredrichs
1282,Stacy Peralta,NA,Sean Penn,Jay Adams,Henry Rollins
762,Terry Gilliam,Mark Forstater,Graham Chapman,John Cleese,Terry Gilliam
64499,Richard Glatzer,Anne Clements,Emily Rios,Jesse Garcia,Chalo González
281189,Sue Corcoran,NA,NA,NA,NA
1435,Jonathan Caouette,Jonathan Caouette,Renee Leblanc,Adolph Davis,Jonathan Caouette
47546,NA,NA,NA,NA,NA
189711,Matt Jackson,NA,Kane Hodder,Doug Jones,Gena Shaw
19204,Lucio Fulci,Fabrizio De Angelis,Catriona MacColl,David Warbeck,Cinzia Monreale
9029,Tom Vaughan,Michael Aguilar,Ashton Kutcher,Cameron Diaz,Lake Bell
18045,Paul Fox,Brent Barclay,Kate Greenhouse,Aidan Devine,Gordon Currie
11240,Stephen Frears,Tim Bevan,Gordon Warnecke,Daniel Day-Lewis,Roshan Seth
43743,NA,NA,NA,NA,NA
157909,Cassandra Nicolaou,NA,Michelle Nolden,Katharine Isabelle,Kett Turton
10238,Ingmar Bergman,Ingmar Bergman,Harriet Andersson,Ingrid Thulin,Kari Sylwan
3059,D.W. Griffith,D.W. Griffith,Lillian Gish,Mae Marsh,Robert Harron
15800,Roger Nygard,NA,Denise Crosby,Barbara Adams,Majel Barrett
65203,Harry Beaumont,Irving Thalberg,Charles King,Anita Page,Bessie Love
764,Sam Raimi,Robert Tapert,Bruce Campbell,Ellen Sandweiss,Richard DeManincor
103620,Franck Khalfoun,Thomas Langmann,Elijah Wood,America Olivo,Nora Arnezeder
319069,Mor Loushy,NA,Amos Oz,NA,NA
14278,Henry Alex Rubin,NA,Joe Bishop,Keith Cavill,Andy Cohn
25678,Sam Firstenberg,Menahem Golan,Michael Dudikoff,Steve James,Larry Poindexter
79161,Doug Block,NA,Carol Block,Doug Block,Ellen Block
371690,Chad Kapper,Thomas E. Nicholson,Christian Kapper,Natalie Welch,Tom E. Nicholson
389,Sidney Lumet,Henry Fonda,Henry Fonda,Martin Balsam,John Fiedler
52032,Paul Fierlinger,Frank Pellegrino,Christopher Plummer,Lynn Redgrave,Isabella Rossellini
3078,Frank Capra,Frank Capra,Clark Gable,Claudette Colbert,Walter Connolly
38810,Yorgos Lanthimos,NA,Hristos Passalis,Angeliki Papoulia,Mary Tsoni
21525,Lauren Lazin,Karolyn Ali,Tupac Amaru Shakur,NA,NA
55123,Gavin O'Connor,NA,Janet McTeer,Kimberly J. Brown,Jennifer Paige
11980,Gregory Widen,Joel Soisson,Christopher Walken,Elias Koteas,Virginia Madsen
11956,Cédric Klapisch,Aïssa Djabri,Garance Clavel,Zinedine Soualem,Renée Le Calm
1550,Peter Hedges,John S. Lyons,Katie Holmes,Derek Luke,Patricia Clarkson
162396,Niall Johnson,NA,Mark Adams,Mark Caven,Allison Egan
26518,Kelly Reichardt,NA,Daniel London,Will Oldham,Tanya Smith
8942,Kelly Reichardt,Neil Kopp,Michelle Williams,Will Patton,Will Oldham
68412,Eric Mendelsohn,NA,Edie Falco,Embeth Davidtz,Elias Koteas
2786,Jean-Luc Godard,Georges de Beauregard,Jean-Paul Belmondo,Anna Karina,Graziella Galvani
87943,Kim Longinotto,NA,NA,NA,NA
73981,Pan Nalin,NA,NA,NA,NA
91721,Michael Roemer,Robert M. Young,Ivan Dixon,Abbey Lincoln,Julius Harris
118452,Jesse Peretz,NA,Giovanni Ribisi,Natasha Gregson Wagner,Donal Logue
47534,Eddie O'Flaherty,NA,J.P. Davis,Eddie Jones,Christina Chambers
40914,Babar Ahmed,NA,Pat Morita,Eric Roberts,Gail Kim
365052,John D. Hancock,NA,Dorothy Tristan,Jace Casey,Jace Casey
13282,Paul Bartel,Jim Weatherill,David Carradine,Simone Griffeth,Sylvester Stallone
250184,Jason Marsden,NA,Ricky Schroder,Jon Gries,Tatyana Ali
426067,Pece Dingo,NA,Lisa Hart Carroll,Michael Des Barres,Paul Drake
324352,Jerome Elston Scott,Nicholas Downs,Joanna Cassidy,Joyce Guy,Bill Moseley
318040,Étienne Faure,Étienne Faure,Pierre Prieur,Adrian James,Raquel Nave
27420,Herb Freed,Herb Freed,Christopher George,Billy Hufsey,Patch Mackenzie
80468,Jack Perez,NA,Kevin Corrigan,Barry Bostwick,Karen Black
84188,Craig Zobel,Theo Sena,Ann Dowd,Dreama Walker,Pat Healy
2255,Kevin Smith,Scott Mosier,Ben Affleck,Joey Lauren Adams,Jason Lee
50035,Nicole Holofcener,NA,Catherine Keener,Brenda Blethyn,Emily Mortimer
300327,NA,NA,NA,NA,NA
14290,Justin Lin,NA,Parry Shen,Jason Tobin,Sung Kang
29371,Maria Maggenti,NA,Laurel Holloman,Maggie Moore,Kate Stafford
44490,Miguel Arteta,NA,Mike White,Chris Weitz,Lupe Ontiveros
32222,Piyush Dinker Pandya,Deep Katdare,Kal Penn,Purva Bedi,Deep Katdare
378237,NA,NA,NA,NA,NA
431,Vincenzo Natali,Mehra Meh,Nicole de Boer,Nicky Guadagni,David Hewlett
76996,Emma-Kate Croghan,NA,Matt Day,Matthew Dyktynski,Alice Garner
51942,Bill Plympton,NA,Charis Michelsen,Tom Larson,Richard Spore
1424,Greg Harrison,Jake Abraham,Courteney Cox,James Le Gros,Michael Ealy
60420,Drake Doremus,NA,Anton Yelchin,Felicity Jones,Jennifer Lawrence
325123,NA,NA,Glenn Plummer,Michelle Van Der Water,Danielle Vega
142132,Allison Anders,Nanda Rao,John Taylor,Michael Des Barres,Martin Kemp
20520,Michael Kang,NA,Jeffrey Chyau,Sung Kang,Jade Wu
109729,Paul Schrader,Paul Schrader,Lindsay Lohan,James Deen,Gus Van Sant
78307,Lori Silverbush,NA,Judy Marte,Paola Mendoza,Flaco Navaja
12247,Jeff Nichols,Lisa Muskat,Michael Shannon,Glenda Pannell,Lynnsee Provence
29917,Stuart Hazeldine,NA,Luke Mably,Adar Beck,Chris Carey
70687,Hilary Brougher,NA,Terumi Matthews,Nicole Zaray,Belinda Becker
60463,Rachel Goldenberg,David Michael Latt,Chris Chatman,Candise Lakota,Krystle Connor
46252,Corbin Bernsen,NA,Corbin Bernsen,Frank Gallacher,Lloyd Warner
24869,Jamin Winans,Jamin Winans,Chris Kelly,Jessica Duffy,Quinn Hunchar
77934,Tom Seidman ,Dan Wojciak ,Sophie Bolen,Madeline Vail ,Colby French
34697,Matt Cimber,NA,Stacy Keach,Pia Zadora,Orson Welles
320435,NA,NA,NA,NA,NA
150211,Andrew Hyatt,NA,Brit Morgan,Noah Segan,NA
306667,Joel Paul Reisig,Joel Paul Reisig,Jordan Trovillion,Dean Cain,Sherryl Despres
274758,Kristin Rizzo,NA,Katie Cleary,Robert Davi,Carole Davis
3060,King Vidor,Irving Thalberg,John Gilbert,Renée Adorée,Hobart Bosworth
40963,NA,NA,Sid Haig,Richard Riehle,Mel England
173224,Zoran Lisinac,NA,Michael Madsen,Iman Crosson,Lazar Ristovski
18533,Nicolas Winding Refn,Rupert Preston,Tom Hardy,Matt King,James Lance
376010,James O'Brien,NA,Peter Shinkoda,Merik Tadros,Peter Sherayko
139948,Tom Putnam,NA,Donald Austin,"Brendan ""Doogie"" Milewski",Dave Parnell
77332,Jon Matthews,NA,Dan Futterman,Matt Keeslar,Samuel Ball
70478,Al Silliman Jr.,NA,Christina Hart,Ronald South,William Condos
35073,Eugène Lourié,Jack Dietz,Paul Hubschmid,Paula Raymond,Cecil Kellaway
9659,George Miller,Byron Kennedy,Mel Gibson,Joanne Samuel,Hugh Keays-Byrne
10218,Doug Liman,Victor Simpkins,Jon Favreau,Vince Vaughn,Ron Livingston
391,Sergio Leone,Arrigo Colombo,Clint Eastwood,Marianne Koch,Gian Maria Volonté
43595,Lowell Sherman,NA,Mae West,Cary Grant,Owen Moore
194588,NA,NA,NA,NA,NA
54897,David Evans ,NA,Michael Joiner,Michael Higgenbottom,"Louis Gossett, Jr."
83588,Ava DuVernay,Ava DuVernay,David Oyelowo,Maya Gilbert,Sharon Lawrence
53256,Tom Tykwer,NA,Sophie Rois,Sebastian Schipper,Devid Striesow
40920,Sherman Alexie,Larry Estes,Evan Adams,Michelle St. John,Gene Tagaban
287815,Justin Dillon,NA,NA,NA,NA
54702,Stevan Mena,NA,Samantha Dark,Heather Magee,Richard Glover
176074,Adam Rifkin,NA,Adam Rifkin,Kelley Menighan Hensley,Kendra Sue Waldman
69270,Eric Valette,NA,Shannon Beckner,Oded Fehr,Ryan Kennedy
5759,Jay Duplass,Jay Duplass,Ross Partridge,Steve Zissis,Greta Gerwig
402515,Livingston Oden,NA,Armin Habibovich,Victoria Lachelle,Livingston Oden
126141,Chris Marker,NA,NA,NA,NA
48035,Carl Theodor Dreyer,Carl Theodor Dreyer,Birgitte Federspiel,Preben Lerdorff Rye,Henrik Malberg
14758,Marianna Palka,Jason Ritter,Marianna Palka,Jason Ritter,Eric Edelstein
13363,Richard Schenkman,Richard Schenkman,David Lee Smith,Tony Todd,John Billingsley
37985,Ricki Stern,NA,NA,NA,NA
25786,Nadia Tass,NA,Mia Farrow,AnnaSophia Robb,Olivia Ballantyne
36549,James Kerwin,NA,Chase Masterson,John Newton,Kipleigh Brown
361398,Darren Press,NA,Edie McClurg,C. Fraser Press,Richard Poe
289180,Rania Attieh,NA,Robin Bartlett,Rebecca Dayan,Will Janowitz
288927,Sharon Greytak,Sharon Greytak,Sally Kirkland,Victoria Clark,James Murtaugh
21334,Majid Majidi,NA,Mohammad Amir Naji,Amir Farrokh Hashemian,Bahare Seddiqi
79120,Andrew Haigh,NA,Tom Cullen,Chris New,Jonathan Race
27995,Spike Lee,Spike Lee,Tracy Camilla Johns,Tommy Redmond Hicks,John Canada Terrell
253290,Cary Bell,Jessica Miller,NA,NA,NA
344466,Nicolae Constantin Tanase,Tudor Giurgiu,Ana Maria Guran,Iulia Ciochina,Oana Rusu
55420,Mike Cahill,Mike Cahill,William Mapother,Brit Marling,Matthew-Lee Erlbach
5822,Melvin Van Peebles,Jerry Gross,Simon Chuckster,Melvin Van Peebles,Hubert Scales
408429,Ken Roht,NA,Ken Roht,Jeffrey Watkins,William Nicol
39141,Gary Winick,Gary Winick,Aaron Stanford,Kate Mara,Bebe Neuwirth
5723,John Carney,Martina Niland,Glen Hansard,Markéta Irglová,Hugh Walsh
28666,Robinson Devor,NA,Patrick Warburton,Eugene Roche,Ron Morgan
30979,Michel O. Scott,NA,Simon Baron-Cohen,Temple Grandin,Roy Richard Grinker
50497,Pat Holden,Deepak Nayar,Kate Ashfield,Jo Hartley,Martin Compston
354624,Eric Bugbee,NA,Joel Moody,William Martinez,Vivienne VanHorn
13187,Bill Melendez,NA,Ann Altieri,Chris Doran,Sally Dryer
335244,Dena Seidel,NA,NA,NA,NA
178862,Deborah Anderson,Deborah Anderson,Lisa Ann,Kayden Kross,Belladonna
331745,Sara Newens,NA,NA,NA,NA
1779,Michael Moore,Michael Moore,Michael Moore,Roger B. Smith,Rhonda Britton
282128,Sai Varadan,NA,J.D. Williams,Hassan Johnson,Anil Raman
86812,Zal Batmanglij,Brit Marling,Brit Marling,Christopher Denham,Nicole Vicius
38786,NA,NA,NA,NA,NA
84355,Lynn Shelton,Steven Schardt,Mark Duplass,Emily Blunt,Rosemarie DeWitt
18632,David Hewlett,John Lenic,David Hewlett,Kate Hewlett,Paul McGillion
40652,Jean-Luc Godard,NA,Macha Méril,Bernard Noël,Philippe Leroy
339408,Nate Parker,Preston L. Holmes,Nate Parker,Armie Hammer,Aja Naomi King
266857,Nathan Smith Jones,NA,Kirby Heyborne,Christopher Robin Miller,Eric Artell
18925,Alex Kendrick,NA,James Blackwell,Alex Kendrick,Shannen Fields
299245,Travis Cluff,Jason Blum,Cassidy Gifford,Ryan Shoos,Pfeifer Brown
985,David Lynch,David Lynch,Jack Nance,Charlotte Stewart,Allen Joseph
34101,Robert Townsend,NA,Robert Townsend,Craigus R. Johnson,Helen Martin
9821,Peter Chelsom,Bob Weinstein,Sharon Stone,Elden Henson,Kieran Culkin
65448,Jamaa Fanaka,NA,Wilbur 'Hi-Fi' White,Leon Isaac Kennedy,Thommy Pollard 
18841,Larry Blamire,NA,Fay Masterson,Andrew Parks,Susan McConnell
272726,Stephen Langford,Doug Bilitch,Gabriela Castillo,Trish Cook,Alexander G. Eckert
175291,E.L. Katz,Gabriel Cowan,Pat Healy,Ethan Embry,Sara Paxton
80215,Lisanne Pajot,NA,Jonathan Blow,Phil Fish,Edmund McMillen
13538,Dan Reed,Kevin Loader,Gillian Anderson,Danny Dyer,Adam Rayner
51130,John Reinhardt,NA,John Ireland,Jane Randolph,Sheldon Leonard
270554,Patrick Ryan Sims,Douglas Elford-Argent,Johnathan Hurley,Jordan Savage,Dane Bowman
72086,László Benedek,NA,Max von Sydow,Trevor Howard,Liv Ullmann
268917,Jason Miller,NA,Dottie Alexander,Derek Almstead,David Barnes
64973,Sut Jhally,NA,NA,NA,NA
473,Darren Aronofsky,Eric Watson,Sean Gullette,Mark Margolis,Ben Shenkman
90414,Julie Davis,NA,Marla Schaffel,Mitchell Whitfield,Michael Harris
111794,Myles Berkowitz,Mark McGarry,Myles Berkowitz,Tia Carrere,Elisabeth Wagner
360188,Brett Piper,Brett Piper,Michelle Simone Miller,Kathryn Metz,A.J. DeLucia
9372,Morgan Spurlock,Morgan Spurlock,Morgan Spurlock,Daryl Isaacs,Lisa Ganjhu
85860,Brandon Trost,NA,Jason Trost,Lee Valmassy,Art Hsu
244534,Joe Swanberg,Joe Swanberg,Anna Kendrick,Melanie Lynskey,Mark Webber
33468,Joseph Green,Rex Carlton,Jason Evers,Virginia Leith,Doris Brent
294086,Wade Gasque,NA,Mark Strano,Frankie Valenti,Johnny Hazzard
139998,Daniel Schechter,NA,Alex Karpovsky,Tarik Lowe,Arielle Kebbel
